Language , Program , Input Size , Package , Core(s) , GPU , DRAM? , Memory (KB), Time (sec)
Go, quicksort_50000.sh, 50000, 3.477844 , 1.756042 , 0.013794 , 0.000000 , 56056, 0.147177 
Go, selectionsort_50000.sh, 50000, 3.513672 , 1.648010 , 0.009460 , 0.000000 , 57016, 0.159393 
Haskell, bubblesort_50000.sh, 50000, 604.323059 , 317.317505 , 0.229065 , 0.000000 , 1086536, 24.5669 
Haskell, cyclesort_50000.sh, 50000, 1173.343445 , 617.403442 , 0.431030 , 0.000000 , 1102692, 47.528 
Haskell, heapsort_50000.sh, 50000, 609.132996 , 320.755432 , 0.222656 , 0.000000 , 1005788, 24.6716 
Haskell, insertionsort_50000.sh, 50000, 608.632263 , 321.249084 , 0.237488 , 0.000000 , 1123828, 24.5731 
Haskell, mergesort_50000.sh, 50000, 613.349121 , 323.083923 , 0.233948 , 0.000000 , 1195512, 24.8187 
Haskell, oddevensort_50000.sh, 50000, 575.267578 , 302.808167 , 0.224976 , 0.000000 , 1055276, 23.2991 
Haskell, quicksort_50000.sh, 50000, 600.144653 , 316.621399 , 0.224243 , 0.000000 , 984828, 24.2525 
Haskell, selectionsort_50000.sh, 50000, 638.332642 , 337.013184 , 0.243652 , 0.000000 , 1187200, 25.769 
Rust, bubblesort_50000.sh, 50000, 465.280273 , 247.318359 , 0.178406 , 0.000000 , 2166788, 18.8321 
Rust, cyclesort_50000.sh, 50000, 490.292969 , 260.689880 , 0.203308 , 0.000000 , 2173136, 19.8437 
Rust, heapsort_50000.sh, 50000, 459.604431 , 244.523376 , 0.175049 , 0.000000 , 2170024, 18.584 
Rust, insertionsort_50000.sh, 50000, 486.562927 , 259.106506 , 0.187622 , 0.000000 , 2176944, 19.665 
Rust, mergesort_50000.sh, 50000, 475.250977 , 253.085388 , 0.200134 , 0.000000 , 2205940, 19.195 
Rust, oddevensort_50000.sh, 50000, 479.320679 , 254.613525 , 0.200806 , 0.000000 , 2172904, 19.41 
Rust, quicksort_50000.sh, 50000, 460.460022 , 244.820374 , 0.185303 , 0.000000 , 2190844, 18.6199 
Rust, selectionsort_50000.sh, 50000, 469.762695 , 250.196960 , 0.186462 , 0.000000 , 2172960, 18.9739 
Swift, bubblesort_50000.sh, 50000, 1215.328369 , 651.029480 , 0.379578 , 0.000000 , 222956, 49.3054 
Swift, cyclesort_50000.sh, 50000, 1174.092041 , 629.267883 , 0.411072 , 0.000000 , 222792, 47.5777 
Swift, heapsort_50000.sh, 50000, 1268.914612 , 679.741943 , 0.433472 , 0.000000 , 226140, 51.4351 
Swift, insertionsort_50000.sh, 50000, 1215.332764 , 651.195129 , 0.381714 , 0.000000 , 223176, 49.2931 
Swift, mergesort_50000.sh, 50000, 1215.752136 , 650.354736 , 0.385681 , 0.000000 , 224304, 49.3827 
Swift, oddevensort_50000.sh, 50000, 6.170837 , 3.064148 , 0.008118 , 0.000000 , 88852, 0.270058 
Swift, quicksort_50000.sh, 50000, 1268.555359 , 679.791077 , 0.408569 , 0.000000 , 224328, 51.4233 
Swift, selectionsort_50000.sh, 50000, 1186.889099 , 635.792358 , 0.363037 , 0.000000 , 223296, 48.1254 
C, bubblesort_50000.sh, 50000, 3.566101 , 1.624695 , 0.021729 , 0.000000 , 43008, 0.166536 
C, cyclesort_50000.sh, 50000, 3.163696 , 1.614929 , 0.018066 , 0.000000 , 43396, 0.132615 
C, heapsort_50000.sh, 50000, 3.689209 , 1.942200 , 0.017822 , 0.000000 , 42880, 0.149769 
C, insertionsort_50000.sh, 50000, 3.094543 , 1.583740 , 0.015686 , 0.000000 , 42108, 0.129777 
C, mergesort_50000.sh, 50000, 3.591553 , 1.857788 , 0.017090 , 0.000000 , 44456, 0.148612 
C, oddevensort_50000.sh, 50000, 3.516846 , 1.830017 , 0.011414 , 0.000000 , 43396, 0.145716 
C, quicksort_50000.sh, 50000, 3.290283 , 1.665588 , 0.014771 , 0.000000 , 43140, 0.13985 
C, selectionsort_50000.sh, 50000, 3.382935 , 1.776550 , 0.012390 , 0.000000 , 42620, 0.139465 
C++, bubblesort_50000.sh, 50000, 12.078247 , 6.390808 , 0.015320 , 0.000000 , 99328, 0.496645 
C++, cyclesort_50000.sh, 50000, 12.749329 , 6.720398 , 0.019409 , 0.000000 , 99000, 0.52374 
C++, heapsort_50000.sh, 50000, 12.597412 , 6.693726 , 0.017456 , 0.000000 , 98256, 0.514274 
C++, insertionsort_50000.sh, 50000, 12.375122 , 6.562195 , 0.020508 , 0.000000 , 97844, 0.502003 
C++, mergesort_50000.sh, 50000, 13.995789 , 7.526184 , 0.007446 , 0.000000 , 100360, 0.562192 
C++, oddevensort_50000.sh, 50000, 12.520325 , 6.653809 , 0.020325 , 0.000000 , 99432, 0.507537 
C++, quicksort_50000.sh, 50000, 12.857178 , 6.833679 , 0.006775 , 0.000000 , 98184, 0.524589 
C++, selectionsort_50000.sh, 50000, 12.635864 , 6.667786 , 0.025330 , 0.000000 , 98404, 0.515535 
C#, bubblesort_50000.sh, 50000, 13.426880 , 7.238525 , 0.000000 , 0.000000 , 67576, 0.540068 
C#, cyclesort_50000.sh, 50000, 13.443848 , 7.230957 , 0.018982 , 0.000000 , 63652, 0.541379 
C#, heapsort_50000.sh, 50000, 13.818848 , 7.378113 , 0.018738 , 0.000000 , 65316, 0.560083 
C#, insertionsort_50000.sh, 50000, 13.640564 , 7.201050 , 0.014282 , 0.000000 , 70120, 0.559473 
C#, mergesort_50000.sh, 50000, 13.560913 , 7.255066 , 0.020874 , 0.000000 , 69796, 0.549021 
C#, oddevensort_50000.sh, 50000, 13.930786 , 7.470459 , 0.010620 , 0.000000 , 65720, 0.563964 
C#, quicksort_50000.sh, 50000, 13.608154 , 7.226013 , 0.019897 , 0.000000 , 67660, 0.55539 
C#, selectionsort_50000.sh, 50000, 13.484009 , 7.171631 , 0.010498 , 0.000000 , 69996, 0.550983 
Go, bubblesort_50000.sh, 50000, 3.526001 , 1.768982 , 0.002136 , 0.000000 , 55780, 0.150909 
Go, cyclesort_50000.sh, 50000, 3.073120 , 1.505188 , 0.014160 , 0.000000 , 57008, 0.134221 
Go, heapsort_50000.sh, 50000, 3.747314 , 1.950439 , 0.009583 , 0.000000 , 59372, 0.153877 
Go, insertionsort_50000.sh, 50000, 3.412476 , 1.541748 , 0.009033 , 0.000000 , 57380, 0.159507 
Go, mergesort_50000.sh, 50000, 3.128174 , 1.537842 , 0.010071 , 0.000000 , 57452, 0.1359 
Go, oddevensort_50000.sh, 50000, 3.564392 , 1.801392 , 0.010254 , 0.000000 , 56676, 0.150891 
Go, quicksort_50000.sh, 50000, 3.062500 , 1.402588 , 0.010925 , 0.000000 , 56724, 0.142001 
Go, selectionsort_50000.sh, 50000, 3.584351 , 1.751770 , 0.014282 , 0.000000 , 55196, 0.155694 
Haskell, bubblesort_50000.sh, 50000, 604.976929 , 318.871277 , 0.227417 , 0.000000 , 1104288, 24.4807 
Haskell, cyclesort_50000.sh, 50000, 1171.462830 , 617.133728 , 0.390137 , 0.000000 , 1123688, 47.4041 
Haskell, heapsort_50000.sh, 50000, 592.481995 , 312.399170 , 0.227844 , 0.000000 , 982024, 23.9391 
Haskell, insertionsort_50000.sh, 50000, 603.827637 , 317.991882 , 0.223572 , 0.000000 , 1146360, 24.455 
Haskell, mergesort_50000.sh, 50000, 608.112244 , 320.733276 , 0.211121 , 0.000000 , 1186428, 24.5747 
Haskell, oddevensort_50000.sh, 50000, 566.148438 , 298.727905 , 0.206421 , 0.000000 , 1172384, 22.8698 
Haskell, quicksort_50000.sh, 50000, 606.419800 , 319.549622 , 0.233215 , 0.000000 , 1053340, 24.5411 
Haskell, selectionsort_50000.sh, 50000, 642.253662 , 338.531128 , 0.250244 , 0.000000 , 1187164, 25.9718 
Rust, bubblesort_50000.sh, 50000, 478.268066 , 254.475037 , 0.195618 , 0.000000 , 2175412, 19.3344 
Rust, cyclesort_50000.sh, 50000, 483.733276 , 257.840088 , 0.179749 , 0.000000 , 2164872, 19.5342 
Rust, heapsort_50000.sh, 50000, 481.007385 , 255.795349 , 0.188232 , 0.000000 , 2171332, 19.4656 
Rust, insertionsort_50000.sh, 50000, 478.348450 , 254.551086 , 0.175659 , 0.000000 , 2173984, 19.3405 
Rust, mergesort_50000.sh, 50000, 465.553467 , 247.502686 , 0.203552 , 0.000000 , 2201936, 18.8396 
Rust, oddevensort_50000.sh, 50000, 473.768799 , 251.895691 , 0.191040 , 0.000000 , 2168416, 19.1462 
Rust, quicksort_50000.sh, 50000, 452.797607 , 240.864563 , 0.185364 , 0.000000 , 2185148, 18.3019 
Rust, selectionsort_50000.sh, 50000, 474.912415 , 252.877869 , 0.192200 , 0.000000 , 2173152, 19.1838 
Swift, bubblesort_50000.sh, 50000, 1216.881409 , 651.706055 , 0.380554 , 0.000000 , 223096, 49.3733 
Swift, cyclesort_50000.sh, 50000, 1166.861084 , 625.490662 , 0.380676 , 0.000000 , 222744, 47.2775 
Swift, heapsort_50000.sh, 50000, 1252.426331 , 670.784180 , 0.440857 , 0.000000 , 226132, 50.7707 
Swift, insertionsort_50000.sh, 50000, 1187.086792 , 636.513794 , 0.409668 , 0.000000 , 222780, 48.0793 
Swift, mergesort_50000.sh, 50000, 1301.382690 , 696.980652 , 0.437805 , 0.000000 , 224384, 52.752 
Swift, oddevensort_50000.sh, 50000, 6.255798 , 3.213013 , 0.011597 , 0.000000 , 89028, 0.262185 
Swift, quicksort_50000.sh, 50000, 1284.463013 , 687.781616 , 0.397827 , 0.000000 , 224028, 52.1097 
Swift, selectionsort_50000.sh, 50000, 1178.146423 , 630.981995 , 0.411560 , 0.000000 , 223340, 47.7718 
C, bubblesort_50000.sh, 50000, 2.915588 , 1.475281 , 0.014709 , 0.000000 , 43016, 0.123375 
C, cyclesort_50000.sh, 50000, 3.787476 , 1.980103 , 0.023743 , 0.000000 , 43328, 0.153482 
C, heapsort_50000.sh, 50000, 3.624451 , 1.861389 , 0.013489 , 0.000000 , 42844, 0.151658 
C, insertionsort_50000.sh, 50000, 2.880005 , 1.534851 , 0.014282 , 0.000000 , 42112, 0.117514 
C, mergesort_50000.sh, 50000, 3.954712 , 1.950500 , 0.011292 , 0.000000 , 44396, 0.174104 
C, oddevensort_50000.sh, 50000, 3.305359 , 1.621765 , 0.011047 , 0.000000 , 43428, 0.146278 
C, quicksort_50000.sh, 50000, 3.308777 , 1.702026 , 0.015198 , 0.000000 , 43172, 0.139221 
C, selectionsort_50000.sh, 50000, 3.480652 , 1.765503 , 0.018921 , 0.000000 , 42652, 0.148581 
C++, bubblesort_50000.sh, 50000, 12.523560 , 6.690125 , 0.014709 , 0.000000 , 98552, 0.506197 
C++, cyclesort_50000.sh, 50000, 12.640076 , 6.694641 , 0.025146 , 0.000000 , 98016, 0.516021 
C++, heapsort_50000.sh, 50000, 12.589111 , 6.658020 , 0.015198 , 0.000000 , 98588, 0.516777 
C++, insertionsort_50000.sh, 50000, 12.233032 , 6.582336 , 0.023560 , 0.000000 , 98328, 0.492566 
C++, mergesort_50000.sh, 50000, 13.520691 , 7.282104 , 0.022827 , 0.000000 , 100436, 0.542725 
C++, oddevensort_50000.sh, 50000, 12.821289 , 6.876587 , 0.016418 , 0.000000 , 99572, 0.515522 
C++, quicksort_50000.sh, 50000, 12.495850 , 6.668579 , 0.017761 , 0.000000 , 98752, 0.506018 
C++, selectionsort_50000.sh, 50000, 12.519287 , 6.651672 , 0.026733 , 0.000000 , 98272, 0.507822 
C#, bubblesort_50000.sh, 50000, 13.320374 , 7.137207 , 0.012634 , 0.000000 , 69512, 0.54037 
C#, cyclesort_50000.sh, 50000, 13.440369 , 7.181091 , 0.015564 , 0.000000 , 71596, 0.544356 
C#, heapsort_50000.sh, 50000, 13.675049 , 7.388489 , 0.012878 , 0.000000 , 69564, 0.548048 
C#, insertionsort_50000.sh, 50000, 13.794312 , 7.409485 , 0.020447 , 0.000000 , 65832, 0.554203 
C#, mergesort_50000.sh, 50000, 13.566528 , 7.271423 , 0.021057 , 0.000000 , 71840, 0.545145 
C#, oddevensort_50000.sh, 50000, 13.549438 , 7.296326 , 0.013550 , 0.000000 , 65660, 0.54573 
C#, quicksort_50000.sh, 50000, 13.936890 , 7.496216 , 0.013489 , 0.000000 , 69776, 0.560473 
C#, selectionsort_50000.sh, 50000, 13.269531 , 7.079895 , 0.008545 , 0.000000 , 67604, 0.540995 
Go, bubblesort_50000.sh, 50000, 3.509460 , 1.677307 , 0.012512 , 0.000000 , 58072, 0.155729 
Go, cyclesort_50000.sh, 50000, 3.133606 , 1.478943 , 0.011597 , 0.000000 , 57896, 0.141792 
Go, heapsort_50000.sh, 50000, 3.613281 , 1.864319 , 0.010193 , 0.000000 , 55264, 0.14827 
Go, insertionsort_50000.sh, 50000, 3.204041 , 1.427795 , 0.010071 , 0.000000 , 58284, 0.153413 
Go, mergesort_50000.sh, 50000, 3.315857 , 1.694031 , 0.009338 , 0.000000 , 54348, 0.140456 
Go, oddevensort_50000.sh, 50000, 3.685425 , 1.840881 , 0.011780 , 0.000000 , 55984, 0.156549 
Go, quicksort_50000.sh, 50000, 3.161194 , 1.411255 , 0.009216 , 0.000000 , 53960, 0.151189 
Go, selectionsort_50000.sh, 50000, 3.296143 , 1.638245 , 0.013306 , 0.000000 , 54716, 0.142678 
Haskell, bubblesort_50000.sh, 50000, 610.484131 , 321.652405 , 0.227905 , 0.000000 , 1109732, 24.7235 
Haskell, cyclesort_50000.sh, 50000, 1189.497314 , 626.655090 , 0.350098 , 0.000000 , 1014856, 48.1427 
Haskell, heapsort_50000.sh, 50000, 612.793274 , 323.383728 , 0.228882 , 0.000000 , 1005656, 24.7585 
Haskell, insertionsort_50000.sh, 50000, 598.342468 , 315.460388 , 0.238586 , 0.000000 , 1009884, 24.1885 
Haskell, mergesort_50000.sh, 50000, 607.608704 , 320.056091 , 0.213379 , 0.000000 , 988592, 24.604 
Haskell, oddevensort_50000.sh, 50000, 576.173950 , 303.543701 , 0.211914 , 0.000000 , 1114616, 23.3281 
Haskell, quicksort_50000.sh, 50000, 611.297485 , 322.574097 , 0.272095 , 0.000000 , 1054772, 24.7011 
Haskell, selectionsort_50000.sh, 50000, 649.023865 , 341.988342 , 0.249390 , 0.000000 , 1124712, 26.2585 
Rust, bubblesort_50000.sh, 50000, 486.903259 , 258.953003 , 0.198181 , 0.000000 , 2170880, 19.7034 
Rust, cyclesort_50000.sh, 50000, 483.305725 , 257.352173 , 0.202515 , 0.000000 , 2172288, 19.5356 
Rust, heapsort_50000.sh, 50000, 479.496643 , 255.254333 , 0.195862 , 0.000000 , 2170808, 19.3905 
Rust, insertionsort_50000.sh, 50000, 469.193481 , 249.911072 , 0.196472 , 0.000000 , 2170988, 18.9493 
Rust, mergesort_50000.sh, 50000, 458.632263 , 243.781921 , 0.190186 , 0.000000 , 2192548, 18.5474 
Rust, oddevensort_50000.sh, 50000, 501.420044 , 266.490112 , 0.207397 , 0.000000 , 2166940, 20.2924 
Rust, quicksort_50000.sh, 50000, 473.373779 , 251.860352 , 0.182556 , 0.000000 , 2184008, 19.1528 
Rust, selectionsort_50000.sh, 50000, 472.576965 , 251.224365 , 0.194397 , 0.000000 , 2173188, 19.1281 
Swift, bubblesort_50000.sh, 50000, 1185.476929 , 634.793945 , 0.379761 , 0.000000 , 222928, 48.1179 
Swift, cyclesort_50000.sh, 50000, 1190.303162 , 638.174316 , 0.384399 , 0.000000 , 222764, 48.2575 
Swift, heapsort_50000.sh, 50000, 1235.181396 , 661.120056 , 0.410034 , 0.000000 , 226104, 50.1313 
Swift, insertionsort_50000.sh, 50000, 1190.871704 , 638.271851 , 0.386719 , 0.000000 , 222968, 48.2564 
Swift, mergesort_50000.sh, 50000, 1243.705994 , 665.906128 , 0.413391 , 0.000000 , 224656, 50.457 
Swift, oddevensort_50000.sh, 50000, 6.260864 , 3.041321 , 0.011047 , 0.000000 , 88992, 0.278594 
Swift, quicksort_50000.sh, 50000, 1263.904907 , 677.161255 , 0.434021 , 0.000000 , 224400, 51.2781 
Swift, selectionsort_50000.sh, 50000, 1192.003906 , 638.700378 , 0.419678 , 0.000000 , 225528, 48.3303 
C, bubblesort_50000.sh, 50000, 2.915588 , 1.475281 , 0.014709 , 0.000000 , 43016, 0.123375 
C, bubblesort_100000.sh, 100000, 5.387024 , 2.503845 , 0.018738 , 0.000000 , 51944, 0.251373 
C, cyclesort_50000.sh, 50000, 3.787476 , 1.980103 , 0.023743 , 0.000000 , 43328, 0.153482 
C, cyclesort_100000.sh, 100000, 5.874939 , 3.080872 , 0.027954 , 0.000000 , 52364, 0.240985 
C, heapsort_50000.sh, 50000, 3.624451 , 1.861389 , 0.013489 , 0.000000 , 42844, 0.151658 
C, heapsort_100000.sh, 100000, 5.304626 , 2.743286 , 0.014038 , 0.000000 , 51812, 0.221578 
C, insertionsort_50000.sh, 50000, 2.880005 , 1.534851 , 0.014282 , 0.000000 , 42112, 0.117514 
C, insertionsort_100000.sh, 100000, 5.197510 , 2.734192 , 0.023865 , 0.000000 , 51228, 0.211795 
C, mergesort_50000.sh, 50000, 3.954712 , 1.950500 , 0.011292 , 0.000000 , 44396, 0.174104 
C, mergesort_100000.sh, 100000, 5.531189 , 2.955078 , 0.010803 , 0.000000 , 53356, 0.225656 
C, oddevensort_50000.sh, 50000, 3.305359 , 1.621765 , 0.011047 , 0.000000 , 43428, 0.146278 
C, oddevensort_100000.sh, 100000, 5.181458 , 2.638916 , 0.017822 , 0.000000 , 52424, 0.218693 
C, quicksort_50000.sh, 50000, 3.308777 , 1.702026 , 0.015198 , 0.000000 , 43172, 0.139221 
C, quicksort_100000.sh, 100000, 5.604492 , 2.855652 , 0.020325 , 0.000000 , 52068, 0.239693 
C, selectionsort_50000.sh, 50000, 3.480652 , 1.765503 , 0.018921 , 0.000000 , 42652, 0.148581 
C, selectionsort_100000.sh, 100000, 5.074402 , 2.563782 , 0.015076 , 0.000000 , 51908, 0.218288 
C++, bubblesort_50000.sh, 50000, 12.523560 , 6.690125 , 0.014709 , 0.000000 , 98552, 0.506197 
C++, bubblesort_100000.sh, 100000, 15.586853 , 7.935547 , 0.025024 , 0.000000 , 114940, 0.664086 
C++, cyclesort_50000.sh, 50000, 12.640076 , 6.694641 , 0.025146 , 0.000000 , 98016, 0.516021 
C++, cyclesort_100000.sh, 100000, 14.838074 , 7.838196 , 0.017944 , 0.000000 , 113468, 0.608443 
C++, heapsort_50000.sh, 50000, 12.589111 , 6.658020 , 0.015198 , 0.000000 , 98588, 0.516777 
C++, heapsort_100000.sh, 100000, 15.443726 , 8.228699 , 0.020691 , 0.000000 , 112888, 0.626619 
C++, insertionsort_50000.sh, 50000, 12.233032 , 6.582336 , 0.023560 , 0.000000 , 98328, 0.492566 
C++, insertionsort_100000.sh, 100000, 14.715210 , 7.873962 , 0.033386 , 0.000000 , 113064, 0.594509 
C++, mergesort_50000.sh, 50000, 13.520691 , 7.282104 , 0.022827 , 0.000000 , 100436, 0.542725 
C++, mergesort_100000.sh, 100000, 16.279602 , 8.656189 , 0.017700 , 0.000000 , 116380, 0.664095 
C++, oddevensort_50000.sh, 50000, 12.821289 , 6.876587 , 0.016418 , 0.000000 , 99572, 0.515522 
C++, oddevensort_100000.sh, 100000, 15.106873 , 8.049255 , 0.020996 , 0.000000 , 115992, 0.612891 
C++, quicksort_50000.sh, 50000, 12.495850 , 6.668579 , 0.017761 , 0.000000 , 98752, 0.506018 
C++, quicksort_100000.sh, 100000, 14.769409 , 7.822327 , 0.019165 , 0.000000 , 113780, 0.603657 
C++, selectionsort_50000.sh, 50000, 12.519287 , 6.651672 , 0.026733 , 0.000000 , 98272, 0.507822 
C++, selectionsort_100000.sh, 100000, 15.119934 , 8.045166 , 0.023010 , 0.000000 , 115712, 0.614794 
C#, bubblesort_50000.sh, 50000, 13.320374 , 7.137207 , 0.012634 , 0.000000 , 69512, 0.54037 
C#, bubblesort_100000.sh, 100000, 14.713196 , 7.737732 , 0.016968 , 0.000000 , 71484, 0.607403 
C#, cyclesort_50000.sh, 50000, 13.440369 , 7.181091 , 0.015564 , 0.000000 , 71596, 0.544356 
C#, cyclesort_100000.sh, 100000, 15.351746 , 8.231323 , 0.015259 , 0.000000 , 71276, 0.620254 
C#, heapsort_50000.sh, 50000, 13.675049 , 7.388489 , 0.012878 , 0.000000 , 69564, 0.548048 
C#, heapsort_100000.sh, 100000, 14.711060 , 7.819458 , 0.016663 , 0.000000 , 73472, 0.602571 
C#, insertionsort_50000.sh, 50000, 13.794312 , 7.409485 , 0.020447 , 0.000000 , 65832, 0.554203 
C#, insertionsort_100000.sh, 100000, 15.198364 , 8.126160 , 0.017090 , 0.000000 , 73236, 0.615993 
C#, mergesort_50000.sh, 50000, 13.566528 , 7.271423 , 0.021057 , 0.000000 , 71840, 0.545145 
C#, mergesort_100000.sh, 100000, 14.719360 , 7.919250 , 0.012024 , 0.000000 , 71436, 0.592636 
C#, oddevensort_50000.sh, 50000, 13.549438 , 7.296326 , 0.013550 , 0.000000 , 65660, 0.54573 
C#, oddevensort_100000.sh, 100000, 15.208557 , 8.234558 , 0.006409 , 0.000000 , 71448, 0.609881 
C#, quicksort_50000.sh, 50000, 13.936890 , 7.496216 , 0.013489 , 0.000000 , 69776, 0.560473 
C#, quicksort_100000.sh, 100000, 14.518494 , 7.742249 , 0.016846 , 0.000000 , 69544, 0.591355 
C#, selectionsort_50000.sh, 50000, 13.269531 , 7.079895 , 0.008545 , 0.000000 , 67604, 0.540995 
C#, selectionsort_100000.sh, 100000, 15.221741 , 8.148743 , 0.021912 , 0.000000 , 77464, 0.614212 
Go, bubblesort_50000.sh, 50000, 3.509460 , 1.677307 , 0.012512 , 0.000000 , 58072, 0.155729 
Go, bubblesort_100000.sh, 100000, 4.053711 , 1.748169 , 0.009155 , 0.000000 , 57572, 0.1974 
Go, cyclesort_50000.sh, 50000, 3.133606 , 1.478943 , 0.011597 , 0.000000 , 57896, 0.141792 
Go, cyclesort_100000.sh, 100000, 3.857117 , 1.542603 , 0.014404 , 0.000000 , 56164, 0.200426 
Go, heapsort_50000.sh, 50000, 3.613281 , 1.864319 , 0.010193 , 0.000000 , 55264, 0.14827 
Go, heapsort_100000.sh, 100000, 3.170959 , 1.494934 , 0.008850 , 0.000000 , 56016, 0.1446 
Go, insertionsort_50000.sh, 50000, 3.204041 , 1.427795 , 0.010071 , 0.000000 , 58284, 0.153413 
Go, insertionsort_100000.sh, 100000, 4.052979 , 1.776672 , 0.008972 , 0.000000 , 57556, 0.195591 
Go, mergesort_50000.sh, 50000, 3.315857 , 1.694031 , 0.009338 , 0.000000 , 54348, 0.140456 
Go, mergesort_100000.sh, 100000, 4.249878 , 1.656677 , 0.011353 , 0.000000 , 56068, 0.22374 
Go, oddevensort_50000.sh, 50000, 3.685425 , 1.840881 , 0.011780 , 0.000000 , 55984, 0.156549 
Go, oddevensort_100000.sh, 100000, 3.779175 , 1.657166 , 0.012146 , 0.000000 , 55784, 0.181777 
Go, quicksort_50000.sh, 50000, 3.161194 , 1.411255 , 0.009216 , 0.000000 , 53960, 0.151189 
Go, quicksort_100000.sh, 100000, 3.319519 , 1.423889 , 0.015930 , 0.000000 , 55908, 0.162278 
Go, selectionsort_50000.sh, 50000, 3.296143 , 1.638245 , 0.013306 , 0.000000 , 54716, 0.142678 
Go, selectionsort_100000.sh, 100000, 3.852356 , 1.795105 , 0.008789 , 0.000000 , 57988, 0.176967 
Haskell, bubblesort_50000.sh, 50000, 610.484131 , 321.652405 , 0.227905 , 0.000000 , 1109732, 24.7235 
Haskell, bubblesort_100000.sh, 100000, 1197.594055 , 630.773560 , 0.406616 , 0.000000 , 1718384, 48.4995 
Haskell, cyclesort_50000.sh, 50000, 1189.497314 , 626.655090 , 0.350098 , 0.000000 , 1014856, 48.1427 
Haskell, cyclesort_100000.sh, 100000, 2419.283936 , 1273.809692 , 0.798950 , 0.000000 , 2230728, 97.9054 
Haskell, heapsort_50000.sh, 50000, 612.793274 , 323.383728 , 0.228882 , 0.000000 , 1005656, 24.7585 
Haskell, heapsort_100000.sh, 100000, 1216.235657 , 640.290405 , 0.467834 , 0.000000 , 1693572, 49.2294 
Haskell, insertionsort_50000.sh, 50000, 598.342468 , 315.460388 , 0.238586 , 0.000000 , 1009884, 24.1885 
Haskell, insertionsort_100000.sh, 100000, 1232.571350 , 649.792664 , 0.458191 , 0.000000 , 2103520, 49.8487 
Haskell, mergesort_50000.sh, 50000, 607.608704 , 320.056091 , 0.213379 , 0.000000 , 988592, 24.604 
Haskell, mergesort_100000.sh, 100000, 1224.167297 , 644.617737 , 0.425537 , 0.000000 , 1875416, 49.5325 
Haskell, oddevensort_50000.sh, 50000, 576.173950 , 303.543701 , 0.211914 , 0.000000 , 1114616, 23.3281 
Haskell, oddevensort_100000.sh, 100000, 1130.956543 , 595.707764 , 0.409363 , 0.000000 , 1941104, 45.7286 
Haskell, quicksort_50000.sh, 50000, 611.297485 , 322.574097 , 0.272095 , 0.000000 , 1054772, 24.7011 
Haskell, quicksort_100000.sh, 100000, 1209.439758 , 636.668457 , 0.414795 , 0.000000 , 1965048, 48.984 
Haskell, selectionsort_50000.sh, 50000, 649.023865 , 341.988342 , 0.249390 , 0.000000 , 1124712, 26.2585 
Haskell, selectionsort_100000.sh, 100000, 1315.440674 , 694.013184 , 0.470886 , 0.000000 , 2196880, 53.1573 
Rust, bubblesort_50000.sh, 50000, 486.903259 , 258.953003 , 0.198181 , 0.000000 , 2170880, 19.7034 
Rust, bubblesort_100000.sh, 100000, 948.366516 , 503.500671 , 0.353271 , 0.000000 , 4325028, 38.4104 
Rust, cyclesort_50000.sh, 50000, 483.305725 , 257.352173 , 0.202515 , 0.000000 , 2172288, 19.5356 
Rust, cyclesort_100000.sh, 100000, 928.380310 , 493.496887 , 0.328369 , 0.000000 , 4318624, 37.5279 
Rust, heapsort_50000.sh, 50000, 479.496643 , 255.254333 , 0.195862 , 0.000000 , 2170808, 19.3905 
Rust, heapsort_100000.sh, 100000, 925.772461 , 492.032654 , 0.344482 , 0.000000 , 4310096, 37.4682 
Rust, insertionsort_50000.sh, 50000, 469.193481 , 249.911072 , 0.196472 , 0.000000 , 2170988, 18.9493 
Rust, insertionsort_100000.sh, 100000, 926.016724 , 491.766724 , 0.368774 , 0.000000 , 4320612, 37.4913 
Rust, mergesort_50000.sh, 50000, 458.632263 , 243.781921 , 0.190186 , 0.000000 , 2192548, 18.5474 
Rust, mergesort_100000.sh, 100000, 899.655273 , 477.949463 , 0.346985 , 0.000000 , 4364920, 36.4014 
Rust, oddevensort_50000.sh, 50000, 501.420044 , 266.490112 , 0.207397 , 0.000000 , 2166940, 20.2924 
Rust, oddevensort_100000.sh, 100000, 996.443542 , 529.678345 , 0.380737 , 0.000000 , 4326180, 40.3266 
Rust, quicksort_50000.sh, 50000, 473.373779 , 251.860352 , 0.182556 , 0.000000 , 2184008, 19.1528 
Rust, quicksort_100000.sh, 100000, 943.405945 , 502.374084 , 0.364380 , 0.000000 , 4350584, 38.1286 
Rust, selectionsort_50000.sh, 50000, 472.576965 , 251.224365 , 0.194397 , 0.000000 , 2173188, 19.1281 
Rust, selectionsort_100000.sh, 100000, 956.154602 , 508.667908 , 0.362549 , 0.000000 , 4312620, 38.6563 
Swift, bubblesort_50000.sh, 50000, 1185.476929 , 634.793945 , 0.379761 , 0.000000 , 222928, 48.1179 
Swift, bubblesort_100000.sh, 100000, 314.521118 , 160.898193 , 0.142578 , 0.000000 , 366700, 13.203 
Swift, cyclesort_50000.sh, 50000, 1190.303162 , 638.174316 , 0.384399 , 0.000000 , 222764, 48.2575 
Swift, cyclesort_100000.sh, 100000, 316.305603 , 161.824646 , 0.139221 , 0.000000 , 366656, 13.2777 
